date,currency,usd_rate,volatility
2026-09-12,CNY,6.9215,Medium
2026-09-13,CNY,6.9171,Medium
2026-09-14,CNY,6.9354,Medium
2026-09-15,CNY,6.9159,Medium
2026-09-16,CNY,6.924,Medium
2026-09-17,CNY,6.9138,Medium
2026-09-18,CNY,6.8942,Medium
2026-09-19,CNY,6.8973,Medium
2026-09-20,CNY,6.9112,Medium
2026-09-21,CNY,6.8995,Medium
2026-09-22,CNY,6.8788,Medium
2026-09-23,CNY,6.8776,Medium
2026-09-24,CNY,6.8764,Medium
2026-09-25,CNY,6.8839,Medium
2026-09-26,CNY,6.897,Medium
2026-09-27,CNY,6.8961,Medium
2026-09-28,CNY,6.9217,Medium
2026-09-29,CNY,6.9248,Medium
2026-09-30,CNY,6.92,Medium
2026-10-01,CNY,6.8977,Medium
2026-10-02,CNY,6.8941,Medium
2026-10-03,CNY,6.8895,Medium
2026-10-04,CNY,6.9027,Medium
2026-10-05,CNY,6.9091,Medium
2026-10-06,CNY,6.8928,Medium
2026-10-07,CNY,6.8952,Medium
2026-10-08,CNY,6.9044,Medium
2026-10-09,CNY,6.9255,Medium
2026-10-10,CNY,6.9378,Medium
2026-10-11,CNY,6.9484,Medium
2026-10-12,CNY,6.9492,Medium
2026-10-13,CNY,6.9546,Medium
2026-10-14,CNY,6.972,Medium
2026-10-15,CNY,6.9534,Medium
2026-10-16,CNY,6.9486,Medium
2026-10-17,CNY,6.9378,Medium
2026-10-18,CNY,6.9431,Medium
2026-10-19,CNY,6.9602,Medium
2026-10-20,CNY,6.9519,Medium
2026-10-21,CNY,6.9186,Medium
2026-10-22,CNY,6.9129,Medium
2026-10-23,CNY,6.9255,Medium
2026-10-24,CNY,6.933,Medium
2026-10-25,CNY,6.9389,Medium
2026-10-26,CNY,6.935,Medium
2026-10-27,CNY,6.9173,Medium
2026-10-28,CNY,6.9244,Medium
2026-10-29,CNY,6.9129,Medium
2026-10-30,CNY,6.9431,Medium
2026-10-31,CNY,6.951,Medium
2026-11-01,CNY,6.9429,Medium
2026-11-02,CNY,6.9344,Medium
2026-11-03,CNY,6.9331,Medium
2026-11-04,CNY,6.9298,Medium
2026-11-05,CNY,6.9453,Medium
2026-11-06,CNY,6.9479,Medium
2026-11-07,CNY,6.9377,Medium
2026-11-08,CNY,6.964,Medium
2026-11-09,CNY,6.9646,Medium
2026-11-10,CNY,6.9754,Medium
2026-11-11,CNY,6.9669,Medium
2026-11-12,CNY,6.9719,Medium
2026-11-13,CNY,6.9763,Medium
2026-11-14,CNY,6.9499,Medium
2026-11-15,CNY,6.9779,Medium
2026-11-16,CNY,6.9959,Medium
2026-11-17,CNY,6.9904,Medium
2026-11-18,CNY,6.975,Medium
2026-11-19,CNY,6.9798,Medium
2026-11-20,CNY,6.981,Medium
2026-11-21,CNY,6.986,Medium
2026-11-22,CNY,6.9887,Medium
2026-11-23,CNY,6.9957,Medium
2026-11-24,CNY,7.016,Medium
2026-11-25,CNY,7.024,Medium
2026-11-26,CNY,7.0092,Medium
2026-11-27,CNY,7.0283,Medium
2026-11-28,CNY,7.0514,Medium
2026-11-29,CNY,7.0958,Medium
2026-11-30,CNY,7.0799,Medium
2026-12-01,CNY,7.0833,Medium
2026-12-02,CNY,7.0538,Medium
2026-12-03,CNY,7.0616,Medium
2026-12-04,CNY,7.0539,Medium
2026-12-05,CNY,7.081,Medium
2026-12-06,CNY,7.07,Medium
2026-12-07,CNY,7.0462,Medium
2026-12-08,CNY,7.0395,Medium
2026-12-09,CNY,7.0117,Medium
2026-12-10,CNY,7.0222,Medium
2026-12-11,CNY,6.9932,Medium
2026-12-12,CNY,6.9936,Medium
2026-12-13,CNY,6.9646,Medium
2026-12-14,CNY,6.9601,Medium
2026-12-15,CNY,6.983,Medium
2026-12-16,CNY,6.988,Medium
2026-12-17,CNY,6.976,Medium
2026-12-18,CNY,6.9755,Medium
2026-12-19,CNY,6.9758,Medium
2026-12-20,CNY,6.9824,Medium
2026-12-21,CNY,6.9633,Medium
2026-12-22,CNY,6.9715,Medium
2026-12-23,CNY,6.9338,Medium
2026-12-24,CNY,6.9251,Medium
2026-12-25,CNY,6.9183,Medium
2026-12-26,CNY,6.9271,Medium
2026-12-27,CNY,6.9274,Medium
2026-12-28,CNY,6.9079,Medium
2026-12-29,CNY,6.8943,Medium
2026-12-30,CNY,6.8971,Medium
2026-12-31,CNY,6.896,Medium
2026-01-01,BRL,5.2816,High
2026-01-02,BRL,5.2663,High
2026-01-03,BRL,5.2883,High
2026-01-04,BRL,5.2719,High
2026-01-05,BRL,5.2691,High
2026-01-06,BRL,5.3377,High
2026-01-07,BRL,5.2921,High
2026-01-08,BRL,5.2333,High
2026-01-09,BRL,5.2579,High
2026-01-10,BRL,5.2365,High
2026-01-11,BRL,5.2265,High
2026-01-12,BRL,5.202,High
2026-01-13,BRL,5.1939,High
2026-01-14,BRL,5.2437,High
2026-01-15,BRL,5.269,High
2026-01-16,BRL,5.2962,High
2026-01-17,BRL,5.2512,High
2026-01-18,BRL,5.215,High
2026-01-19,BRL,5.1261,High
2026-01-20,BRL,5.1012,High
2026-01-21,BRL,5.1305,High
2026-01-22,BRL,5.1464,High
2026-01-23,BRL,5.1396,High
2026-01-24,BRL,5.1389,High
2026-01-25,BRL,5.1177,High
2026-01-26,BRL,5.124,High
2026-01-27,BRL,5.1475,High
2026-01-28,BRL,5.0976,High
2026-01-29,BRL,5.1068,High
2026-01-30,BRL,5.1353,High
2026-01-31,BRL,5.1225,High
2026-02-01,BRL,5.1441,High
2026-02-02,BRL,5.2309,High
2026-02-03,BRL,5.2277,High
2026-02-04,BRL,5.24,High
2026-02-05,BRL,5.2168,High
2026-02-06,BRL,5.2225,High
2026-02-07,BRL,5.2369,High
2026-02-08,BRL,5.243,High
2026-02-09,BRL,5.2109,High
2026-02-10,BRL,5.2174,High
2026-02-11,BRL,5.2632,High
2026-02-12,BRL,5.2773,High
2026-02-13,BRL,5.3078,High
2026-02-14,BRL,5.3002,High
2026-02-15,BRL,5.3241,High
2026-02-16,BRL,5.333,High
2026-02-17,BRL,5.3026,High
2026-02-18,BRL,5.3127,High
2026-02-19,BRL,5.2811,High
2026-02-20,BRL,5.2611,High
2026-02-21,BRL,5.267,High
2026-02-22,BRL,5.2764,High
2026-02-23,BRL,5.2388,High
2026-02-24,BRL,5.2719,High
2026-02-25,BRL,5.29,High
2026-02-26,BRL,5.2676,High
2026-02-27,BRL,5.219,High
2026-02-28,BRL,5.2145,High
2026-03-01,BRL,5.2005,High
2026-03-02,BRL,5.2041,High
2026-03-03,BRL,5.1927,High
2026-03-04,BRL,5.1302,High
2026-03-05,BRL,5.1182,High
2026-03-06,BRL,5.1089,High
2026-03-07,BRL,5.1283,High
2026-03-08,BRL,5.1068,High
2026-03-09,BRL,5.1582,High
2026-03-10,BRL,5.0991,High
2026-03-11,BRL,5.1392,High
2026-03-12,BRL,5.1323,High
2026-03-13,BRL,5.1587,High
2026-03-14,BRL,5.1612,High
2026-03-15,BRL,5.1965,High
2026-03-16,BRL,5.1844,High
2026-03-17,BRL,5.1502,High
2026-03-18,BRL,5.1941,High
2026-03-19,BRL,5.1906,High
2026-03-20,BRL,5.1975,High
2026-03-21,BRL,5.236,High
2026-03-22,BRL,5.2036,High
2026-03-23,BRL,5.2222,High
2026-03-24,BRL,5.2037,High
2026-03-25,BRL,5.1996,High
2026-03-26,BRL,5.2018,High
2026-03-27,BRL,5.155,High
2026-03-28,BRL,5.1309,High
2026-03-29,BRL,5.1725,High
2026-03-30,BRL,5.2,High
2026-03-31,BRL,5.1981,High
2026-04-01,BRL,5.2056,High
2026-04-02,BRL,5.1964,High
2026-04-03,BRL,5.2387,High
2026-04-04,BRL,5.2324,High
2026-04-05,BRL,5.2397,High
2026-04-06,BRL,5.2758,High
2026-04-07,BRL,5.2511,High
2026-04-08,BRL,5.3003,High
2026-04-09,BRL,5.2516,High
2026-04-10,BRL,5.3029,High
2026-04-11,BRL,5.2911,High
2026-04-12,BRL,5.2834,High
2026-04-13,BRL,5.2235,High
2026-04-14,BRL,5.2092,High
2026-04-15,BRL,5.1767,High
2026-04-16,BRL,5.1578,High
2026-04-17,BRL,5.1536,High
2026-04-18,BRL,5.1832,High
2026-04-19,BRL,5.1897,High
2026-04-20,BRL,5.1992,High
2026-04-21,BRL,5.1651,High
2026-04-22,BRL,5.1378,High
2026-04-23,BRL,5.1932,High
2026-04-24,BRL,5.1703,High
2026-04-25,BRL,5.2217,High
2026-04-26,BRL,5.2141,High
2026-04-27,BRL,5.2141,High
2026-04-28,BRL,5.2476,High
2026-04-29,BRL,5.2877,High
2026-04-30,BRL,5.2842,High
2026-05-01,BRL,5.2718,High
2026-05-02,BRL,5.2701,High
2026-05-03,BRL,5.2808,High
2026-05-04,BRL,5.309,High
2026-05-05,BRL,5.3091,High
2026-05-06,BRL,5.3289,High
2026-05-07,BRL,5.3812,High
2026-05-08,BRL,5.3936,High
2026-05-09,BRL,5.4036,High
2026-05-10,BRL,5.3544,High
2026-05-11,BRL,5.2699,High
2026-05-12,BRL,5.2822,High
2026-05-13,BRL,5.2791,High
2026-05-14,BRL,5.2628,High
2026-05-15,BRL,5.2705,High
2026-05-16,BRL,5.2686,High
2026-05-17,BRL,5.3043,High
2026-05-18,BRL,5.307,High
2026-05-19,BRL,5.2832,High
2026-05-20,BRL,5.3146,High
2026-05-21,BRL,5.3077,High
2026-05-22,BRL,5.3245,High
2026-05-23,BRL,5.3092,High
2026-05-24,BRL,5.2885,High
2026-05-25,BRL,5.2912,High
2026-05-26,BRL,5.2916,High
2026-05-27,BRL,5.3068,High
2026-05-28,BRL,5.2983,High
2026-05-29,BRL,5.2399,High
2026-05-30,BRL,5.2263,High
2026-05-31,BRL,5.2512,High
2026-06-01,BRL,5.2418,High
2026-06-02,BRL,5.2341,High
2026-06-03,BRL,5.265,High
2026-06-04,BRL,5.2425,High
2026-06-05,BRL,5.194,High
2026-06-06,BRL,5.189,High
2026-06-07,BRL,5.1739,High
2026-06-08,BRL,5.1439,High
2026-06-09,BRL,5.1385,High
2026-06-10,BRL,5.1537,High
2026-06-11,BRL,5.1534,High
2026-06-12,BRL,5.1629,High
2026-06-13,BRL,5.2191,High
2026-06-14,BRL,5.2083,High
2026-06-15,BRL,5.217,High
2026-06-16,BRL,5.2011,High
2026-06-17,BRL,5.1747,High
2026-06-18,BRL,5.1565,High
2026-06-19,BRL,5.1417,High
2026-06-20,BRL,5.1528,High
2026-06-21,BRL,5.2254,High
2026-06-22,BRL,5.203,High
2026-06-23,BRL,5.19,High
2026-06-24,BRL,5.188,High
2026-06-25,BRL,5.2003,High
2026-06-26,BRL,5.2085,High
2026-06-27,BRL,5.2487,High
2026-06-28,BRL,5.1723,High
2026-06-29,BRL,5.0982,High
2026-06-30,BRL,5.083,High
2026-07-01,BRL,5.1165,High
2026-07-02,BRL,5.0684,High
2026-07-03,BRL,4.9769,High
2026-07-04,BRL,4.994,High
2026-07-05,BRL,5.0013,High
2026-07-06,BRL,4.9686,High
2026-07-07,BRL,4.9392,High
2026-07-08,BRL,4.9105,High
2026-07-09,BRL,4.9137,High
2026-07-10,BRL,4.8953,High
2026-07-11,BRL,4.9098,High
2026-07-12,BRL,4.8257,High
2026-07-13,BRL,4.8009,High
2026-07-14,BRL,4.7684,High
2026-07-15,BRL,4.7611,High
2026-07-16,BRL,4.7457,High
2026-07-17,BRL,4.7684,High
2026-07-18,BRL,4.7153,High
2026-07-19,BRL,4.7165,High
2026-07-20,BRL,4.7323,High
2026-07-21,BRL,4.7851,High
2026-07-22,BRL,4.7712,High
2026-07-23,BRL,4.7805,High
2026-07-24,BRL,4.7288,High
2026-07-25,BRL,4.6609,High
2026-07-26,BRL,4.6845,High
2026-07-27,BRL,4.6844,High
2026-07-28,BRL,4.7175,High
2026-07-29,BRL,4.6786,High
2026-07-30,BRL,4.6932,High
2026-07-31,BRL,4.7458,High
2026-08-01,BRL,4.7578,High
2026-08-02,BRL,4.7657,High
2026-08-03,BRL,4.7659,High
2026-08-04,BRL,4.721,High
2026-08-05,BRL,4.7594,High
2026-08-06,BRL,4.742,High
2026-08-07,BRL,4.7563,High
2026-08-08,BRL,4.7117,High
2026-08-09,BRL,4.6784,High
2026-08-10,BRL,4.7187,High
2026-08-11,BRL,4.7088,High
2026-08-12,BRL,4.7499,High
2026-08-13,BRL,4.7477,High
2026-08-14,BRL,4.6952,High
2026-08-15,BRL,4.7203,High
2026-08-16,BRL,4.7036,High
2026-08-17,BRL,4.7233,High
2026-08-18,BRL,4.724,High
2026-08-19,BRL,4.6803,High
2026-08-20,BRL,4.6849,High
2026-08-21,BRL,4.7467,High
2026-08-22,BRL,4.7607,High
2026-08-23,BRL,4.759,High
2026-08-24,BRL,4.7898,High
2026-08-25,BRL,4.7958,High
2026-08-26,BRL,4.8018,High
2026-08-27,BRL,4.7704,High
2026-08-28,BRL,4.7771,High
2026-08-29,BRL,4.8068,High
2026-08-30,BRL,4.7826,High
2026-08-31,BRL,4.8235,High
2026-09-01,BRL,4.8209,High
2026-09-02,BRL,4.7952,High
2026-09-03,BRL,4.8239,High
2026-09-04,BRL,4.8156,High
2026-09-05,BRL,4.8375,High
2026-09-06,BRL,4.8291,High
2026-09-07,BRL,4.8273,High
2026-09-08,BRL,4.8416,High
2026-09-09,BRL,4.8501,High
2026-09-10,BRL,4.792,High
2026-09-11,BRL,4.7598,High
2026-09-12,BRL,4.7863,High
2026-09-13,BRL,4.7825,High
2026-09-14,BRL,4.7675,High
2026-09-15,BRL,4.7286,High
2026-09-16,BRL,4.698,High
2026-09-17,BRL,4.641,High
2026-09-18,BRL,4.6382,High
2026-09-19,BRL,4.6215,High
2026-09-20,BRL,4.5947,High
2026-09-21,BRL,4.5929,High
2026-09-22,BRL,4.6029,High
2026-09-23,BRL,4.6607,High
2026-09-24,BRL,4.6184,High
2026-09-25,BRL,4.6505,High
2026-09-26,BRL,4.6777,High
2026-09-27,BRL,4.6558,High
2026-09-28,BRL,4.6615,High
2026-09-29,BRL,4.6487,High
2026-09-30,BRL,4.6539,High
2026-10-01,BRL,4.696,High
2026-10-02,BRL,4.7131,High
2026-10-03,BRL,4.7275,High
2026-10-04,BRL,4.7153,High
2026-10-05,BRL,4.6733,High
2026-10-06,BRL,4.6674,High
2026-10-07,BRL,4.7012,High
2026-10-08,BRL,4.6581,High
2026-10-09,BRL,4.6287,High
2026-10-10,BRL,4.6322,High
2026-10-11,BRL,4.6048,High
2026-10-12,BRL,4.5829,High
2026-10-13,BRL,4.5713,High
2026-10-14,BRL,4.5338,High
2026-10-15,BRL,4.5073,High
2026-10-16,BRL,4.5263,High
2026-10-17,BRL,4.4908,High
2026-10-18,BRL,4.4478,High
2026-10-19,BRL,4.4309,High
2026-10-20,BRL,4.4504,High
2026-10-21,BRL,4.4451,High
2026-10-22,BRL,4.4328,High
2026-10-23,BRL,4.4339,High
2026-10-24,BRL,4.3875,High
2026-10-25,BRL,4.4005,High
2026-10-26,BRL,4.4106,High
2026-10-27,BRL,4.3998,High
2026-10-28,BRL,4.4264,High
2026-10-29,BRL,4.3964,High
2026-10-30,BRL,4.4262,High
2026-10-31,BRL,4.4303,High
2026-11-01,BRL,4.4213,High
2026-11-02,BRL,4.4208,High
2026-11-03,BRL,4.418,High
2026-11-04,BRL,4.4503,High
2026-11-05,BRL,4.4216,High
2026-11-06,BRL,4.4013,High
2026-11-07,BRL,4.4287,High
2026-11-08,BRL,4.4129,High
2026-11-09,BRL,4.4367,High
2026-11-10,BRL,4.482,High
2026-11-11,BRL,4.4711,High
2026-11-12,BRL,4.4894,High
2026-11-13,BRL,4.4583,High
2026-11-14,BRL,4.4785,High
2026-11-15,BRL,4.4839,High
2026-11-16,BRL,4.4966,High
2026-11-17,BRL,4.4792,High
2026-11-18,BRL,4.4346,High
2026-11-19,BRL,4.448,High
2026-11-20,BRL,4.3929,High
2026-11-21,BRL,4.3845,High
2026-11-22,BRL,4.4093,High
2026-11-23,BRL,4.4144,High
2026-11-24,BRL,4.466,High
2026-11-25,BRL,4.4934,High
2026-11-26,BRL,4.4758,High
2026-11-27,BRL,4.4765,High
2026-11-28,BRL,4.4753,High
2026-11-29,BRL,4.4328,High
2026-11-30,BRL,4.4078,High
2026-12-01,BRL,4.3929,High
2026-12-02,BRL,4.3393,High
2026-12-03,BRL,4.3405,High
2026-12-04,BRL,4.334,High
2026-12-05,BRL,4.2905,High
2026-12-06,BRL,4.3009,High
2026-12-07,BRL,4.3194,High
2026-12-08,BRL,4.3253,High
2026-12-09,BRL,4.3169,High
2026-12-10,BRL,4.3322,High
2026-12-11,BRL,4.3499,High
2026-12-12,BRL,4.3579,High
2026-12-13,BRL,4.3363,High
2026-12-14,BRL,4.3435,High
2026-12-15,BRL,4.3747,High
2026-12-16,BRL,4.359,High
2026-12-17,BRL,4.4139,High
2026-12-18,BRL,4.4,High
2026-12-19,BRL,4.4008,High
2026-12-20,BRL,4.3831,High
2026-12-21,BRL,4.3889,High
2026-12-22,BRL,4.3431,High
2026-12-23,BRL,4.3288,High
2026-12-24,BRL,4.3005,High
2026-12-25,BRL,4.304,High
2026-12-26,BRL,4.3296,High
2026-12-27,BRL,4.3464,High
2026-12-28,BRL,4.2846,High
2026-12-29,BRL,4.3371,High
2026-12-30,BRL,4.3448,High
2026-12-31,BRL,4.3245,High
2026-01-01,MXN,18.5174,High
2026-01-02,MXN,18.537,High
2026-01-03,MXN,18.4628,High
2026-01-04,MXN,18.4848,High
2026-01-05,MXN,18.4174,High
2026-01-06,MXN,18.3727,High
2026-01-07,MXN,18.2971,High
2026-01-08,MXN,18.1398,High
2026-01-09,MXN,18.1557,High
2026-01-10,MXN,18.2194,High
2026-01-11,MXN,18.2757,High
2026-01-12,MXN,18.3656,High
2026-01-13,MXN,18.4013,High
2026-01-14,MXN,18.3425,High
2026-01-15,MXN,18.4349,High
2026-01-16,MXN,18.2848,High
2026-01-17,MXN,18.186,High
2026-01-18,MXN,18.0808,High
2026-01-19,MXN,18.1979,High
2026-01-20,MXN,18.3009,High
2026-01-21,MXN,18.3544,High
2026-01-22,MXN,18.4724,High
2026-01-23,MXN,18.375,High
2026-01-24,MXN,18.4134,High
2026-01-25,MXN,18.3996,High
2026-01-26,MXN,18.4931,High
2026-01-27,MXN,18.4803,High
2026-01-28,MXN,18.4376,High
2026-01-29,MXN,18.4974,High
2026-01-30,MXN,18.5947,High
2026-01-31,MXN,18.5201,High
2026-02-01,MXN,18.5133,High
2026-02-02,MXN,18.3958,High
2026-02-03,MXN,18.12,High
2026-02-04,MXN,18.1418,High
2026-02-05,MXN,18.2081,High
2026-02-06,MXN,18.2367,High
2026-02-07,MXN,18.0234,High
2026-02-08,MXN,17.9855,High
2026-02-09,MXN,17.7461,High
2026-02-10,MXN,17.8919,High
2026-02-11,MXN,17.7753,High
2026-02-12,MXN,17.9092,High
2026-02-13,MXN,18.0109,High
2026-02-14,MXN,17.9135,High
2026-02-15,MXN,17.7918,High
2026-02-16,MXN,17.8292,High
2026-02-17,MXN,17.7389,High
2026-02-18,MXN,17.7498,High
2026-02-19,MXN,17.6984,High
2026-02-20,MXN,17.5092,High
2026-02-21,MXN,17.2749,High
2026-02-22,MXN,17.2984,High
2026-02-23,MXN,17.2401,High
2026-02-24,MXN,17.1829,High
2026-02-25,MXN,17.2546,High
2026-02-26,MXN,17.3761,High
2026-02-27,MXN,17.3477,High
2026-02-28,MXN,17.3123,High
2026-03-01,MXN,17.3642,High
2026-03-02,MXN,17.2228,High
2026-03-03,MXN,17.2459,High
2026-03-04,MXN,17.303,High
2026-03-05,MXN,17.3736,High
2026-03-06,MXN,17.1717,High
2026-03-07,MXN,17.0933,High
2026-03-08,MXN,17.0032,High
2026-03-09,MXN,17.0134,High
2026-03-10,MXN,17.0625,High
2026-03-11,MXN,17.2157,High
2026-03-12,MXN,17.1646,High
2026-03-13,MXN,17.1133,High
2026-03-14,MXN,17.2314,High
2026-03-15,MXN,17.262,High
2026-03-16,MXN,17.3933,High
2026-03-17,MXN,17.4235,High
2026-03-18,MXN,17.3025,High
2026-03-19,MXN,17.1641,High
2026-03-20,MXN,17.0043,High
2026-03-21,MXN,17.0719,High
2026-03-22,MXN,17.1936,High
2026-03-23,MXN,17.3844,High
2026-03-24,MXN,17.4723,High
2026-03-25,MXN,17.5943,High
2026-03-26,MXN,17.533,High
2026-03-27,MXN,17.4114,High
2026-03-28,MXN,17.5002,High
2026-03-29,MXN,17.544,High
2026-03-30,MXN,17.5553,High
2026-03-31,MXN,17.5961,High
2026-04-01,MXN,17.6303,High
2026-04-02,MXN,17.7661,High
2026-04-03,MXN,17.9041,High
2026-04-04,MXN,17.9626,High
2026-04-05,MXN,18.0537,High
2026-04-06,MXN,18.1094,High
2026-04-07,MXN,18.0593,High
2026-04-08,MXN,18.1413,High
2026-04-09,MXN,17.9895,High
2026-04-10,MXN,18.1032,High
2026-04-11,MXN,17.9735,High
2026-04-12,MXN,18.0043,High
2026-04-13,MXN,17.913,High
2026-04-14,MXN,17.9725,High
2026-04-15,MXN,17.9688,High
2026-04-16,MXN,17.7969,High
2026-04-17,MXN,17.8418,High
2026-04-18,MXN,17.78,High
2026-04-19,MXN,17.874,High
2026-04-20,MXN,17.8741,High
2026-04-21,MXN,17.9165,High
2026-04-22,MXN,17.8136,High
2026-04-23,MXN,17.7506,High
2026-04-24,MXN,17.7017,High
2026-04-25,MXN,17.7927,High
2026-04-26,MXN,17.9718,High
2026-04-27,MXN,17.885,High
2026-04-28,MXN,18.0005,High
2026-04-29,MXN,17.7662,High
2026-04-30,MXN,17.6389,High
2026-05-01,MXN,17.5374,High
2026-05-02,MXN,17.3951,High
2026-05-03,MXN,17.2298,High
2026-05-04,MXN,17.2725,High
2026-05-05,MXN,17.2503,High
2026-05-06,MXN,17.2896,High
2026-05-07,MXN,17.3612,High
2026-05-08,MXN,17.3889,High
2026-05-09,MXN,17.4575,High
2026-05-10,MXN,17.4503,High
2026-05-11,MXN,17.326,High
2026-05-12,MXN,17.4359,High
2026-05-13,MXN,17.3743,High
2026-05-14,MXN,17.2768,High
2026-05-15,MXN,17.2583,High
2026-05-16,MXN,17.1638,High
2026-05-17,MXN,17.1208,High
2026-05-18,MXN,17.1562,High
2026-05-19,MXN,17.192,High
2026-05-20,MXN,17.0994,High
2026-05-21,MXN,17.0494,High
2026-05-22,MXN,17.1593,High
2026-05-23,MXN,17.2104,High
2026-05-24,MXN,17.4247,High
2026-05-25,MXN,17.548,High
2026-05-26,MXN,17.6685,High
2026-05-27,MXN,17.5214,High
2026-05-28,MXN,17.6017,High
2026-05-29,MXN,17.5961,High
2026-05-30,MXN,17.5379,High
2026-05-31,MXN,17.5556,High
2026-06-01,MXN,17.6552,High
2026-06-02,MXN,17.7082,High
2026-06-03,MXN,17.6149,High
2026-06-04,MXN,17.6933,High
2026-06-05,MXN,17.6257,High
2026-06-06,MXN,17.6486,High
2026-06-07,MXN,17.6165,High
2026-06-08,MXN,17.5933,High
2026-06-09,MXN,17.6742,High
2026-06-10,MXN,17.5639,High
2026-06-11,MXN,17.7689,High
2026-06-12,MXN,17.5747,High
2026-06-13,MXN,17.5117,High
2026-06-14,MXN,17.5506,High
2026-06-15,MXN,17.6121,High
2026-06-16,MXN,17.6015,High
2026-06-17,MXN,17.5955,High
2026-06-18,MXN,17.6388,High
2026-06-19,MXN,17.6143,High
2026-06-20,MXN,17.7616,High
2026-06-21,MXN,17.851,High
2026-06-22,MXN,17.9445,High
2026-06-23,MXN,17.8405,High
2026-06-24,MXN,17.832,High
2026-06-25,MXN,17.7999,High
2026-06-26,MXN,17.6925,High
2026-06-27,MXN,17.7307,High
2026-06-28,MXN,17.6735,High
2026-06-29,MXN,17.743,High
2026-06-30,MXN,17.6291,High
2026-07-01,MXN,17.8109,High
2026-07-02,MXN,17.7151,High
2026-07-03,MXN,17.7384,High
2026-07-04,MXN,17.8227,High
2026-07-05,MXN,17.7617,High
2026-07-06,MXN,17.8525,High
2026-07-07,MXN,17.7209,High
2026-07-08,MXN,17.8753,High
2026-07-09,MXN,17.8768,High
2026-07-10,MXN,17.8128,High
2026-07-11,MXN,17.7808,High
2026-07-12,MXN,17.8671,High
2026-07-13,MXN,17.8045,High
2026-07-14,MXN,17.7244,High
2026-07-15,MXN,17.7009,High
2026-07-16,MXN,17.5759,High
2026-07-17,MXN,17.7678,High
2026-07-18,MXN,17.7075,High
2026-07-19,MXN,17.7958,High
2026-07-20,MXN,17.8182,High
2026-07-21,MXN,17.7129,High
2026-07-22,MXN,17.7123,High
2026-07-23,MXN,17.7956,High
2026-07-24,MXN,17.7755,High
2026-07-25,MXN,17.9028,High
2026-07-26,MXN,18.0125,High
2026-07-27,MXN,18.1118,High
2026-07-28,MXN,18.0618,High
2026-07-29,MXN,17.9448,High
2026-07-30,MXN,17.8788,High
2026-07-31,MXN,17.8998,High
2026-08-01,MXN,17.9584,High
2026-08-02,MXN,17.7244,High
2026-08-03,MXN,17.7236,High
2026-08-04,MXN,17.7404,High
2026-08-05,MXN,17.7108,High
2026-08-06,MXN,17.8481,High
2026-08-07,MXN,17.8932,High
2026-08-08,MXN,18.0339,High
2026-08-09,MXN,18.0105,High
2026-08-10,MXN,18.1118,High
2026-08-11,MXN,18.2895,High
2026-08-12,MXN,18.4335,High
2026-08-13,MXN,18.3127,High
2026-08-14,MXN,18.2848,High
2026-08-15,MXN,18.2469,High
2026-08-16,MXN,18.3005,High
2026-08-17,MXN,18.3759,High
2026-08-18,MXN,18.2834,High
2026-08-19,MXN,18.2908,High
2026-08-20,MXN,18.0691,High
2026-08-21,MXN,18.2255,High
2026-08-22,MXN,18.1694,High
2026-08-23,MXN,18.1755,High
2026-08-24,MXN,18.1417,High
2026-08-25,MXN,18.2665,High
2026-08-26,MXN,17.9555,High
2026-08-27,MXN,17.9537,High
2026-08-28,MXN,17.9423,High
2026-08-29,MXN,17.8935,High
2026-08-30,MXN,18.0788,High
2026-08-31,MXN,17.9826,High
2026-09-01,MXN,18.0658,High
2026-09-02,MXN,18.1044,High
2026-09-03,MXN,18.2415,High
2026-09-04,MXN,18.1685,High
2026-09-05,MXN,18.0886,High
2026-09-06,MXN,18.2075,High
2026-09-07,MXN,18.254,High
2026-09-08,MXN,18.0848,High
2026-09-09,MXN,18.0263,High
2026-09-10,MXN,18.068,High
2026-09-11,MXN,18.1589,High
2026-09-12,MXN,18.0849,High
2026-09-13,MXN,17.7686,High
2026-09-14,MXN,17.8244,High
2026-09-15,MXN,17.6939,High
2026-09-16,MXN,17.4797,High
2026-09-17,MXN,17.1827,High
2026-09-18,MXN,17.2666,High
2026-09-19,MXN,17.2799,High
2026-09-20,MXN,17.2565,High
2026-09-21,MXN,17.4004,High
2026-09-22,MXN,17.4669,High
2026-09-23,MXN,17.6363,High
2026-09-24,MXN,17.4889,High
2026-09-25,MXN,17.4853,High
2026-09-26,MXN,17.3157,High
2026-09-27,MXN,17.2918,High
2026-09-28,MXN,17.266,High
2026-09-29,MXN,17.331,High
2026-09-30,MXN,17.3357,High
2026-10-01,MXN,17.4005,High
2026-10-02,MXN,17.474,High
2026-10-03,MXN,17.6999,High
2026-10-04,MXN,17.6664,High
2026-10-05,MXN,17.5667,High
2026-10-06,MXN,17.5926,High
2026-10-07,MXN,17.5079,High
2026-10-08,MXN,17.6636,High
2026-10-09,MXN,17.6336,High
2026-10-10,MXN,17.5738,High
2026-10-11,MXN,17.5241,High
2026-10-12,MXN,17.5996,High
2026-10-13,MXN,17.5829,High
2026-10-14,MXN,17.5152,High
2026-10-15,MXN,17.6903,High
2026-10-16,MXN,17.5994,High
2026-10-17,MXN,17.6031,High
2026-10-18,MXN,17.672,High
2026-10-19,MXN,17.4991,High
2026-10-20,MXN,17.5495,High
